Weight;Source;Target;Type
5;платить;тариф;Undirected
5;платить;тот;Undirected
5;платить;установка;Undirected
5;платить;холодный;Undirected
5;платить;что;Undirected
5;плот;по;Undirected
5;плохой;результат;Undirected
5;плохой;турист;Undirected
5;плохой;увидеть;Undirected
5;плохой;через;Undirected
5;по;подписывать;Undirected
5;по;поездка;Undirected
5;по;против;Undirected
5;по;пункт;Undirected
5;по;то;Undirected
5;погода;турист;Undirected
5;подписывать;с;Undirected
5;подписывать;что;Undirected
5;поезд;с;Undirected
5;поезд;увеличивать;Undirected
5;поехать;с;Undirected
5;поехать;сын;Undirected
5;поехать;экскурсия;Undirected
5;поздно;прибывать;Undirected
5;поздно;проезжать;Undirected
5;поздно;пункт;Undirected
5;поздно;чем;Undirected
5;поздно;что;Undirected
5;показывать;попытка;Undirected
5;показывать;пробежать;Undirected
5;показывать;себя;Undirected
5;показывать;скорость;Undirected
5;показывать;средний;Undirected
5;показывать;третий;Undirected
5;показывать;три;Undirected
5;показывать;час;Undirected
5;показывать;что;Undirected
5;показывать;это;Undirected
5;покрасить;саша;Undirected
5;поле;убирать;Undirected
5;половина;труба;Undirected
5;пользователь;равный;Undirected
5;пользоваться;результат;Undirected
5;пользоваться;увидеть;Undirected
5;пользоваться;через;Undirected
5;помогать;я;Undirected
5;попытка;пробежать;Undirected
5;попытка;раз;Undirected
5;попытка;сдавать;Undirected
5;попытка;себя;Undirected
5;попытка;секунда;Undirected
5;попытка;скорость;Undirected
5;попытка;средний;Undirected
5;попытка;третий;Undirected
5;попытка;три;Undirected
5;попытка;что;Undirected
5;попытка;это;Undirected
5;поселок;проходить;Undirected
5;после;при;Undirected
5;после;расходовать;Undirected
5;после;среднее;Undirected
5;после;стоять;Undirected
5;после;счетчик;Undirected
5;после;тариф;Undirected
5;после;тот;Undirected
5;после;установка;Undirected
5;после;холодный;Undirected
5;последний;прокладка;Undirected
5;последний;прокладывать;Undirected
5;последний;пролагать;Undirected
5;последний;работа;Undirected
5;последний;рабочий;Undirected
5;последний;решать;Undirected
5;последний;тоннель;Undirected
5;последовательно;резистор;Undirected
5;последовательно;теплота;Undirected
5;последовательно;цепь;Undirected
5;последовательно;час;Undirected
5;потратить;это;Undirected
5;поэтому;результат;Undirected
5;поэтому;увидеть;Undirected
5;поэтому;через;Undirected
5;предприятие;составлять;Undirected
5;преодолевать;турист;Undirected
5;при;путь;Undirected
5;при;равный;Undirected
5;при;расходовать;Undirected
5;при;реакция;Undirected
5;при;скорость;Undirected
5;при;среднее;Undirected
5;при;стоять;Undirected
5;при;счетчик;Undirected
5;при;тариф;Undirected
5;при;тот;Undirected
5;при;установка;Undirected
5;при;холодный;Undirected
5;прибывать;проезжать;Undirected
5;прибывать;пункт;Undirected
5;прибывать;час;Undirected
5;прибывать;чем;Undirected
5;прибывать;что;Undirected
5;пробежать;сдавать;Undirected
5;пробежать;себя;Undirected
5;пробежать;третий;Undirected
5;пробежать;три;Undirected
5;пробежать;что;Undirected
5;пробежать;это;Undirected
5;продавать;часть;Undirected
5;продукция;составлять;Undirected
5;проезжать;пункт;Undirected
5;проезжать;столб;Undirected
5;проезжать;чем;Undirected
5;проехать;протяжение;Undirected
5;проехать;равный;Undirected
5;проехать;что;Undirected
5;проехать;шоссе;Undirected
5;пройти;расстояние;Undirected
5;пройти;с;Undirected
5;пройти;тот;Undirected
5;прокладка;прокладывать;Undirected
5;прокладка;пролагать;Undirected
5;прокладка;работа;Undirected
5;прокладка;рабочий;Undirected
5;прокладка;сколько;Undirected
5;прокладка;тоннель;Undirected
5;прокладка;тот;Undirected
5;прокладка;увеличивать;Undirected
5;прокладка;число;Undirected
5;прокладка;что;Undirected
5;прокладывать;работа;Undirected
5;прокладывать;тоннель;Undirected
5;прокладывать;тот;Undirected
5;прокладывать;увеличивать;Undirected
5;прокладывать;число;Undirected
5;прокладывать;что;Undirected
5;пролагать;работа;Undirected
5;пролагать;тоннель;Undirected
5;пролагать;тот;Undirected
5;пролагать;увеличивать;Undirected
5;пролагать;число;Undirected
5;пролагать;что;Undirected
5;пролететь;сколько;Undirected
5;проползать;см;Undirected
5;проползать;черепаха;Undirected
5;против;результат;Undirected
5;против;теплоход;Undirected
5;против;увидеть;Undirected
5;против;через;Undirected
5;протяжение;следующий;Undirected
